OCM_ID,Operator,OperatorWebsite,UsageType,Status,IsOperational,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Title,NumberOfPoints,ConnectorTypes,MaxPowerKW,AllConnectorPowersKW,ConnectionStatuses,DataProvider,DateLastStatusUpdate,DateLastVerified,SubmissionStatus
254654,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,opp.,,London,,NW2 5QE,GB,51.550138,-0.235988,opp.,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
252744,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Mayfield Avenue,,Hounslow,,W4 1PW,GB,51.49325,-0.25386,Mayfield Avenue,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
251281,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW18 5EY,GB,51.443067,-0.203495,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
286427,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,Unknown,,246 Craven Park Road,,Haringey,,N15 6BL,GB,51.57698,-0.065058,Craven Park Road,,Type 2 (Socket Only),22.0,22,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
54225,Charge Your Car,http://www.chargeyourcar.org.uk/,Public - Membership Required,Partly Operational (Mixed),True,Maidenstone Hill,Royal Borough of Greenwich,London,,SE10 8SX,GB,51.4725750096212,-0.0125145556739881,Maidenstone Hill / Blackheath Hill (A2),1.0,CHAdeMO; Type 2 (Tethered Connector) ; CCS (Type 2),50.0,43; 50,Not Operational; Operational,Open Charge Map Contributors,2025-01-12T21:00:00Z,2025-01-12T21:00:00Z,Submission Published
251219,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Derinton Rd 173,,London,,SW17 8HZ,GB,51.42997,-0.158688,Derinton Rd 173,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
286498,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,Unknown,,1 Linzee Road,,Haringey,,N8 7RG,GB,51.58717,-0.124807,Linzee Road,,Type 2 (Socket Only),22.0,22,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
264577,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW18 5NU,GB,51.444003,-0.205651,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
251224,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SE21 8BX,GB,51.431066,-0.090106,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
251280,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW18 5EY,GB,51.442893,-0.203434,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
121431,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,Opposite 157 Priory Road,,London,,N8 8NA,GB,51.587299,-0.131832,Priory Road 157,3.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Open Charge Map Contributors,2019-04-01T15:20:00Z,2019-04-01T15:20:00Z,Submission Published
236960,Char.gy,https://char.gy,Public,Operational,True,68 Alleyn Road,,London,,SE21 8AH,GB,51.4313849,-0.0879844,68 Alleyn Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:38:00Z,2023-02-28T20:38:00Z,Submission Published
200267,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Gordondale Road,,Merton,,SW19 8EN,GB,51.4394,-0.19538,Gordondale Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-02-09T08:10:00Z,2023-02-09T08:10:00Z,Imported and Published
252455,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Eastbury Grove,,Hounslow,,W4 2JY,GB,51.48791,-0.2524,Eastbury Grove,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
136080,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,L/C 5,,London,,W4 2JX,GB,51.488676,-0.252721,L/C 5,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
264560,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW17 8DU,GB,51.429041,-0.154088,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
252588,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Coombe Road,,Hounslow,,W4 2HR,GB,51.49015,-0.25338,Coombe Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
260995,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,,,Shaftsbury Gardens,,Ealing,,NW10 6LB,GB,51.527021,-0.252572,Shaftsbury Gardens,,Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only),7.0,7,Operational,UK National Charge Point Registry,2023-05-03T08:36:00Z,2023-05-03T08:36:00Z,Imported and Published
264623,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Thornton Avenue,,Hounslow,,W4 1QQ,GB,51.49471,-0.25487,Thornton Avenue,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published
251872,Charge Your Car,http://www.chargeyourcar.org.uk/,Public,,,Maidenstone Hill,,Greenwich,,SE10 8SX,GB,51.474292,-0.010627,Maidenstone Hill,,CHAdeMO; Type 2 (Tethered Connector) ; Type 2 (Tethered Connector) ,50.0,43; 50,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
107271,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,10 Gipsy Lane,,London,,SW15 5SA,GB,51.4649009987,-0.23689260705,Gipsy Lane,3.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Open Charge Map Contributors,2019-01-08T08:28:00Z,2019-01-08T08:28:00Z,Submission Published
264576,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW18 5NU,GB,51.443552,-0.205574,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
136077,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,L/C 3,,London,,W4 2JY,GB,51.488518,-0.25296,L/C 3,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
260947,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,,,Bradford Road,,Ealing,,W3  7SZ,GB,51.505113,-0.256595,Bradford Road,,Type 2 (Socket Only); Type 2 (Socket Only),7.0,7,Operational,UK National Charge Point Registry,2023-05-03T08:36:00Z,2023-05-03T08:36:00Z,Imported and Published
252584,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Coombe Road,,Hounslow,,W4 2HR,GB,51.49008,-0.2536,Coombe Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
200596,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,NW2 5PU,GB,51.549914,-0.237158,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
135940,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,Laurel Rd 19,,London,,SW13 0EE,GB,51.471978,-0.243406,Laurel Rd 19,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
135606,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,12 Madeira Rd,,London,,SW16 2DF,GB,51.427151,-0.125516,12 Madeira Rd,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
260866,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SE23 1EX,GB,51.446023,-0.044727,Shell Recharge/Ubitricity,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
136082,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,L/C 4,,London,,W4 2JT,GB,51.488717,-0.253265,L/C 4,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
121474,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,15a Revelstoke Road,,London,,SW18 5NJ,GB,51.440051,-0.198096,Revelstoke Road,2.0,Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Open Charge Map Contributors,2019-04-04T05:23:00Z,2019-04-04T05:23:00Z,Submission Published
236315,Char.gy,https://char.gy,Public,Operational,True,135 South Croxted Road,,London,,SE21 9AX,GB,51.4307858,-0.0890173,135 South Croxted Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:38:00Z,2023-02-28T20:38:00Z,Submission Published
126169,POD Point (UK),http://www.pod-point.com/,Public - Membership Required,Operational,True,East Acton Lane,,London,,W3 7HB,GB,51.509653,-0.256861,David Lloyd-Acton Park,2.0,Type 2 (Socket Only),7.0,7,Operational,Open Charge Map Contributors,2022-08-15T18:40:00Z,2022-08-15T18:40:00Z,Submission Published
136097,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,60 Wilton Ave,,London,,W4 2HX,GB,51.489533,-0.253699,60 Wilton Ave,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
256933,Char.gy,https://char.gy,Public,Operational,True,Opposite 41 Havana Road,,London,,SW19 8EJ,GB,51.4388338,-0.195197,Opposite 41 Havana Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T06:05:00Z,2023-05-27T06:05:00Z,Submission Published
136086,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Membership Required,,,22 Ashbourne Grove,,London,,W4 2JH,GB,51.489134,-0.253577,22 Ashbourne Grove,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-07-04T05:44:00Z,2023-07-04T05:44:00Z,Imported and Published
286355,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,78 Geary Road,,London,,NW10 1HR,GB,51.554204,-0.232977,78 Geary Road,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
260955,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,,,East Acton Lane,,Ealing,,W3 7LB,GB,51.507728,-0.257057,East Acton Lane,,Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,UK National Charge Point Registry,2023-05-03T08:36:00Z,2023-05-03T08:36:00Z,Imported and Published
285677,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,31 Crofton Park Road,,London,,SE4 1AF,GB,51.452527,-0.0333,31 Crofton Park Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
113313,,,Public - Membership Required,Operational,True,Gleneagle Road,,London,,SW16 6AB,GB,51.426938,-0.131952,16 Gleneagle Road,1.0,CHAdeMO; CCS (Type 2); Type 2 (Tethered Connector) ,50.0,43; 50,Operational,Open Charge Map Contributors,2018-11-30T17:46:00Z,2018-11-30T17:46:00Z,Submission Published
286195,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,105 Harlesden Gardens,,London,,NW10 4HB,GB,51.540001,-0.246194,105 Harlesden Gardens,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
268002,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Casewick Rd 127,,West Norwood,,SE27 0TA,GB,51.427731,-0.108641,Casewick Rd 127,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-12-07T08:09:00Z,2023-12-07T08:09:00Z,Imported and Published
236265,Char.gy,https://char.gy,Public,Operational,True,Oban Street,,adjacent to Portree Street,London,E14 0JB,GB,51.5149437,0.0010772,Oban Street,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T17:47:00Z,2023-02-28T17:47:00Z,Submission Published
5797,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,Pearcefield Avenue,Lewisham,London,,SE23 3EU,GB,51.440645,-0.055301,Pearcefield Avenue Car Park,4.0,Type 1 (J1772); Type 2 (Socket Only),7.0,4; 7,Operational,Open Charge Map Contributors,2018-03-06T06:33:00Z,2018-03-06T06:33:00Z,Submission Published
260871,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SE4 1AT,GB,51.452892,-0.032456,Shell Recharge/Ubitricity,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
266377,Char.gy,https://char.gy,Public,Operational,True,1a Gordondale Road,,London,,SW19 8EN,GB,51.4391603,-0.1967484,1a Gordondale Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-06-02T05:25:00Z,2023-06-02T05:25:00Z,Submission Published
214031,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW17 8DU,GB,51.428342,-0.153333,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
251209,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW16 6AN,GB,51.426822,-0.133617,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:16:00Z,2023-05-04T09:16:00Z,Imported and Published
132772,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,Opposite 1 South Parade,,London,,W4 1LD,GB,51.496059,-0.25609,South Parade,2.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only),22.0,22; 4; 7,Operational,Open Charge Map Contributors,2019-10-07T08:10:00Z,2019-10-07T08:10:00Z,Submission Published
253094,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Opp 53 Marlborough Crescent,,London,,W4 1AU,GB,51.499303,-0.256742,Opp 53 Marlborough Crescent,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published
251271,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,113 Elborough Street,,London,,SW18 5DL,GB,51.440553,-0.200314,113 Elborough Street,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
235967,Char.gy,https://char.gy,Public,Operational,True,2 Burns Road,,London,,NW10 4DY,GB,51.5385027,-0.2474956,2 Burns Road,1.0,Type 2 (Socket Only),4.1,4.1,Operational,Open Charge Map Contributors,2023-02-27T14:00:00Z,2023-02-27T14:00:00Z,Submission Published
253084,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,W4 1HQ,GB,51.499174,-0.256788,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published
101730,POD Point (UK),http://www.pod-point.com/,"Private - For Staff, Visitors or Customers",Unknown,,12 Endeavour Square,,London,,E20 1JN,GB,51.543578,-0.011802,International Quarter London,2.0,Type 2 (Socket Only),22.0,22,Operational,Open Charge Map Contributors,2020-01-18T06:32:00Z,2020-01-18T06:32:00Z,Submission Published
251270,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,o/s 157 Elborough Street,,London,,SW18 5DS,GB,51.440427,-0.200305,o/s 157 Elborough Street,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
251267,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,169 Elborough Street,,London,,SW18 5PB,GB,51.440351,-0.200242,169 Elborough Street,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
252573,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Coombe Road,,Hounslow,,W4 2HS,GB,51.48995,-0.25456,Coombe Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
267488,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Operational,True,190 Casewick Road,,London,England,SE27 0SB,GB,51.42724858126916,-0.11077816640425509,190 Casewick Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Open Charge Map Contributors,2023-06-26T23:40:00Z,2023-06-26T23:40:00Z,Submission Published
251745,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW13 0EE,GB,51.471764,-0.244356,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:18:00Z,2023-05-04T09:18:00Z,Imported and Published
264766,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,NW2 5QB,GB,51.550048,-0.238242,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
237105,Char.gy,https://char.gy,Public,Operational,True,8 Grovelands Road,,London,,N15 6BZ,GB,51.5778153,-0.0638562,8 Grovelands Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-07-22T05:20:00Z,2023-07-22T05:20:00Z,Submission Published
214065,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW19 6RS,GB,51.448953,-0.217591,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
121408,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,5 Nassau Road,,London,,SW13 9QD,GB,51.473996,-0.246132,Nassau Road,2.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only),7.0,4; 7,Operational,Open Charge Map Contributors,2019-04-01T15:16:00Z,2019-04-01T15:16:00Z,Submission Published
135607,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,131 Casewick Road,,London,England,SE27 0TA,GB,51.42717943349833,-0.11040989988443606,131 Casewick Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Open Charge Map Contributors,2023-06-26T23:41:00Z,2023-06-26T23:41:00Z,Imported and Published
135609,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,107 Casewick Road,,London,England,SE27 0TA,GB,51.427202815036054,-0.10999613836656819,107 Casewick Road,1.0,Type 2 (Socket Only),5.5,5.5,Operational,Open Charge Map Contributors,2023-06-26T23:42:00Z,2023-06-26T23:42:00Z,Imported and Published
285664,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,12 Herschell Road,,London,,SE23 1EG,GB,51.445431,-0.04407,12 Herschell Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
253178,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Fielding Rd opp 88,,London,,W4 1DA,GB,51.500387,-0.257467,Fielding Rd opp 88,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published
257009,Char.gy,https://char.gy,Public,Operational,True,45 Durnsford Avenue,,London,,SW19 8BH,GB,51.4395849,-0.1989685,45 Durnsford Avenue,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T06:00:00Z,2023-05-27T06:00:00Z,Submission Published
252518,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Wood Street,,Hounslow,,W4 2JN,GB,51.489085,-0.254604,Wood Street,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
260892,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SE13 7JT,GB,51.461604,-0.02039,Shell Recharge/Ubitricity,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
285841,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Ingress Street,,Chiswick,,W4 2HB,GB,51.49117,-0.25538,Ingress Street,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
264767,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,NW2 5PU,GB,51.550156,-0.238634,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
235973,Char.gy,https://char.gy,Public,Operational,True,15 Burns Road,,London,,NW10 4DT,GB,51.5388661,-0.24801,15 Burns Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-03-01T09:40:00Z,2023-03-01T09:40:00Z,Submission Published
251272,POD Point (UK),http://www.pod-point.com/,Public,,,"Forest Hill, Lewisham",,Lewisham,,SE23 3EU,GB,51.4407,-0.0536,Pearcefield Avenue Car Park - Lewisham,,BS1363 3 Pin 13 Amp; BS1363 3 Pin 13 Amp,3.7,3.7,Operational; Unknown,Open Charge Map Contributors,2025-03-10T06:33:00Z,2025-03-10T06:33:00Z,Imported and Published
237094,Char.gy,https://char.gy,Public,Operational,True,26 Burns Road,,London,,NW10 4DY,GB,51.5390056,-0.2479245,26 Burns Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-03-01T09:38:00Z,2023-03-01T09:38:00Z,Submission Published
259590,Char.gy,https://char.gy,Public,Operational,True,Havana Road to the Side of 37 Wellington Road,,London,,SW19 8EJ,GB,51.4385179,-0.1967123,Havana Road to the Side of 37 Wellington Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T05:45:00Z,2023-05-27T05:45:00Z,Submission Published
236316,Char.gy,https://char.gy,Public,Operational,True,90 Alleyn Road,,London,,SE21 8AL,GB,51.4301864,-0.0876284,90 Alleyn Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:39:00Z,2023-02-28T20:39:00Z,Submission Published
286349,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,97 Ellesmere Road,,London,,NW10 1LH,GB,51.553301,-0.23547,97 Ellesmere Road,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
214063,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW19 6RT,GB,51.448753,-0.218013,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
285710,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,45 Algernon Road,,London,,SE13 7AS,GB,51.462952,-0.01863,45 Algernon Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
264949,Believ,https://www.believ.com/,Public - Pay At Location,,,Cowick Road,,Tooting,,SW17 8HL,GB,51.428655,-0.15981,Cowick Road,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
